active$ctlevel_id$ctunitTitle$ctunitId$id
1$18$Nutricion Y Dietetica  (  Universidad De Playa Ancha De Ciencias De La Educacion )$I83S1C95J1V2$27783
1$17$Diseñador Grafico  (  Universidad De Playa Ancha De Ciencias De La Educacion )$I83S1C9J1V1$27784
1$23$Educacion Parvularia  (  Universidad De Playa Ancha De Ciencias De La Educacion )$I83S2C11J1V1$27785
1$23$Educacion Parvularia  (  Universidad De Playa Ancha De Ciencias De La Educacion )$I83S2C11J1V3$27786
1$23$Pedagogia En Educacion Basica Con Mencion En Lenguaje Y Comunicacion, O Matematica (Con Certificacion Academica En Agente Desarrollo Local)  (  Universidad De Playa Ancha De Ciencias De La Educacion )$I83S2C208J1V1$27787
1$23$Pedagogia En Educacion Basica Con Mencion En Lenguaje Y Comunicacion, O Matematica (Con Certificacion Academica En Agente Desarrollo Local)  (  Universidad De Playa Ancha De Ciencias De La Educacion )$I83S2C208J1V3$27788
1$22$Ingenieria En Informatica  (  Universidad De Playa Ancha De Ciencias De La Educacion )$I83S2C21J1V1$27789
1$20$Tecnico En Administracion En Recursos Humanos  (  Universidad De Playa Ancha De Ciencias De La Educacion )$I83S2C282J1V1$27790
1$20$Tecnico En Administracion En Recursos Humanos  (  Universidad De Playa Ancha De Ciencias De La Educacion )$I83S2C282J2V1$27791
1$20$Tecnico En Administracion Logistica  (  Universidad De Playa Ancha De Ciencias De La Educacion )$I83S2C283J1V1$27792
1$20$Tecnico En Administracion Logistica  (  Universidad De Playa Ancha De Ciencias De La Educacion )$I83S2C283J2V1$27793
1$21$Tecnico En Construccion  (  Universidad De Playa Ancha De Ciencias De La Educacion )$I83S2C284J2V1$27794
1$21$Tecnico En Mineria  (  Universidad De Playa Ancha De Ciencias De La Educacion )$I83S2C288J1V1$27795
1$24$Tecnico En Prevencion De Riesgos  (  Universidad De Playa Ancha De Ciencias De La Educacion )$I83S2C289J1V1$27796
1$22$Analista Quimico  (  Universidad De Playa Ancha De Ciencias De La Educacion )$I83S2C2J2V1$27797
1$20$Asistente Judicial  (  Universidad De Playa Ancha De Ciencias De La Educacion )$I83S2C3J2V1$27798
1$23$Pedagogia En Castellano  (  Universidad De Playa Ancha De Ciencias De La Educacion )$I83S2C40J1V1$27799
1$23$Pedagogia En Castellano  (  Universidad De Playa Ancha De Ciencias De La Educacion )$I83S2C40J1V3$27800
1$23$Pedagogia En Educacion Diferencial  (  Universidad De Playa Ancha De Ciencias De La Educacion )$I83S2C45J1V1$27801
1$23$Pedagogia En Educacion Diferencial  (  Universidad De Playa Ancha De Ciencias De La Educacion )$I83S2C45J1V3$27802
1$23$Pedagogia En Historia Y Geografia  (  Universidad De Playa Ancha De Ciencias De La Educacion )$I83S2C55J1V1$27803
1$23$Pedagogia En Historia Y Geografia  (  Universidad De Playa Ancha De Ciencias De La Educacion )$I83S2C55J1V3$27804
1$23$Pedagogia En Ingles  (  Universidad De Playa Ancha De Ciencias De La Educacion )$I83S2C56J1V1$27805
1$23$Pedagogia En Ingles  (  Universidad De Playa Ancha De Ciencias De La Educacion )$I83S2C56J1V3$27806
1$23$Pedagogia En Matematica Y Computacion  (  Universidad De Playa Ancha De Ciencias De La Educacion )$I83S2C57J1V1$27807
1$23$Pedagogia En Matematica  (  Universidad De Playa Ancha De Ciencias De La Educacion )$I83S2C57J1V3$27808
1$22$Programador En Aplicaciones Computacionales  (  Universidad De Playa Ancha De Ciencias De La Educacion )$I83S2C64J2V1$27809
1$24$Tecnico En Prevencion De Riesgos  (  Universidad De Playa Ancha De Ciencias De La Educacion )$I83S2C70J2V1$27810
1$22$Tecnico En Geologia Minera  (  Universidad De Playa Ancha De Ciencias De La Educacion )$I83S2C71J2V1$27811
1$24$Tecnico En Gestion Ambiental Minero  (  Universidad De Playa Ancha De Ciencias De La Educacion )$I83S2C72J2V1$27812
1$21$Tecnico En Mineria  (  Universidad De Playa Ancha De Ciencias De La Educacion )$I83S2C75J2V1$27813
1$24$Tecnico En Seguridad Minera  (  Universidad De Playa Ancha De Ciencias De La Educacion )$I83S2C76J2V1$27814
1$23$Pedagogia En Educacion Media En Matematicas  (  Universidad De Los Lagos )$I84M2007N10$27815
1$23$Pedagogia En Educacion Media En Quimica Y Ciencias De La Naturaleza  (  Universidad De Los Lagos )$I84M2007N11$27816
1$23$Educacion General Basica  (  Universidad De Los Lagos )$I84M2007N15$27817
1$23$Pedagogia En Educacion Media En Artes Mencion:cine Y Television , Teatro Y Musica  (  Universidad De Los Lagos )$I84M2007N16$27818
1$23$Pedagogia En Educacion Media Mencion Ingles  (  Universidad De Los Lagos )$I84M2007N19$27819
1$23$Pedagogia En Educacion Media En Castellano  (  Universidad De Los Lagos )$I84M2007N4$27820
1$23$Pedagogia En Educacion Media En Educacion Fisica-Varones  (  Universidad De Los Lagos )$I84M2007N5$27821
1$23$Pedagogia En Educacion Media En Lengua Castellana Y Comunicaciones  (  Universidad De Los Lagos )$I84M2007N8$27822
1$23$Pedagogia En Educacion Media En Lengua Castellana Y Comunicaciones  (  Universidad De Los Lagos )$I84M2008N10$27823
1$23$Pedagogia En Matematicas  (  Universidad De Los Lagos )$I84M2008N12$27824
1$20$Tecnico En Administracion De Empresas  (  Universidad De Los Lagos )$I84M2008N28$27825
1$21$Tecnico En Construccion  (  Universidad De Los Lagos )$I84M2008N29$27826
1$19$Ingenieria De Ejecucion En Acuicultura  (  Universidad De Los Lagos )$I84M2008N3$27827
1$20$Tecnico En Desarrollo Comunitario  (  Universidad De Los Lagos )$I84M2008N30$27828
1$23$Pedagogia En Educacion Media En Artes Mencion:cine Y Television , Teatro Y Musica  (  Universidad De Los Lagos )$I84M2008N38$27829
1$20$Tecnico Judicial  (  Universidad De Los Lagos )$I84M2008N40$27830
1$20$Contador General  (  Universidad De Los Lagos )$I84M2008N41$27831
1$23$Tecnico En Educacion Parvularia  (  Universidad De Los Lagos )$I84M2008N42$27832
1$21$Tecnico En Industria Alimentaria  (  Universidad De Los Lagos )$I84M2008N43$27833
1$24$Tecnico En Prevencion De Riesgos  (  Universidad De Los Lagos )$I84M2008N44$27834
1$23$Pedagogia General Basica  (  Universidad De Los Lagos )$I84M2009N1$27835
1$20$Tecnico En Administracion De Empresas  (  Universidad De Los Lagos )$I84M2009N10$27836
1$20$Contador Auditor  (  Universidad De Los Lagos )$I84M2009N2$27837
1$20$Contador Auditor  (  Universidad De Los Lagos )$I84M2009N3$27838
1$23$Pedagogia General Basica  (  Universidad De Los Lagos )$I84M2009N4$27839
1$23$Pedagogia En Educacion Fisica-Damas  (  Universidad De Los Lagos )$I84M2009N7$27840
1$23$Pedagogia En Educacion Media Mencion Ingles  (  Universidad De Los Lagos )$I84M2009N8$27841
1$23$Educacion De Enseñanza Media Tecnico Profesional  (  Universidad De Los Lagos )$I84M2009N9$27842
1$23$Pedagogia En Matematicas  (  Universidad De Los Lagos )$I84M2010N1$27843
1$21$Tecnico En Construccion  (  Universidad De Los Lagos )$I84M2010N11$27844
1$21$Construccion Civil (Continuidad Para Tecnicos)  (  Universidad De Los Lagos )$I84M2010N12$27845
1$23$Educacion De Enseñanza Media Tecnico Profesional  (  Universidad De Los Lagos )$I84M2010N13$27846
1$21$Construccion Civil  (  Universidad De Los Lagos )$I84M2010N14$27847
1$21$Construccion Civil  (  Universidad De Los Lagos )$I84M2010N15$27848
1$20$Tecnico En Comercio Exterior  (  Universidad De Los Lagos )$I84M2010N16$27849
1$21$Tecnico Asistente En Arquitectura  (  Universidad De Los Lagos )$I84M2010N17$27850
1$20$Tecnico En Desarrollo Comunitario  (  Universidad De Los Lagos )$I84M2010N18$27851
1$21$Programa Complementario Para Tecnicos Asistentes En Industria Alimentaria  (  Universidad De Los Lagos )$I84M2010N19$27852
1$23$Pedagogia En Educacion Media En Quimica Y Ciencias De La Naturaleza  (  Universidad De Los Lagos )$I84M2010N2$27853
1$21$Ingenieria Ejecucion En Alimentos (C/E)  (  Universidad De Los Lagos )$I84M2010N20$27854
1$22$Ingenieria Ejecucion En Informatica Y Multimedios  (  Universidad De Los Lagos )$I84M2010N21$27855
1$23$Educacion Parvularia  (  Universidad De Los Lagos )$I84M2010N22$27856
1$23$Tecnico En Educacion Parvularia  (  Universidad De Los Lagos )$I84M2010N23$27857
1$23$Pedagogia En Educacion Fisica-Varones  (  Universidad De Los Lagos )$I84M2010N25$27858
1$20$Tecnico En Administracion De Empresas  (  Universidad De Los Lagos )$I84M2010N26$27859
1$24$Tecnico En Prevencion De Riesgos  (  Universidad De Los Lagos )$I84M2010N27$27860
1$20$Ingenieria Ejecucion En Administracion De Empresas  (  Universidad De Los Lagos )$I84M2010N28$27861
1$24$Tecnico En Prevencion De Riesgos  (  Universidad De Los Lagos )$I84M2010N29$27862
1$24$Ingenieria Ejecucion En Prevencion De Riesgos  (  Universidad De Los Lagos )$I84M2010N3$27863
1$22$Ingenieria Ejecucion En Informatica  (  Universidad De Los Lagos )$I84M2010N30$27864
1$20$Tecnico Judicial  (  Universidad De Los Lagos )$I84M2010N31$27865
1$20$Tecnico Judicial  (  Universidad De Los Lagos )$I84M2010N32$27866
1$22$Tecnico En Informatica  (  Universidad De Los Lagos )$I84M2010N33$27867
1$23$Educacion De Enseñanza Media Tecnico Profesional  (  Universidad De Los Lagos )$I84M2010N34$27868
1$20$Contador Auditor  (  Universidad De Los Lagos )$I84M2010N35$27869
1$23$Pedagogia En Educacion Media Mencion Ingles  (  Universidad De Los Lagos )$I84M2010N37$27870
1$20$Orientacion Familiar, Mencion Relaciones Humanas  (  Universidad De Los Lagos )$I84M2010N38$27871
1$21$Tecnico En Construccion  (  Universidad De Los Lagos )$I84M2010N39$27872
1$18$Licenciatura En Trabajo Social  (  Universidad De Los Lagos )$I84M2010N4$27873
1$20$Tecnico En Administracion De Empresas  (  Universidad De Los Lagos )$I84M2010N40$27874
1$24$Ingenieria Ejecucion En Prevencion De Riesgos  (  Universidad De Los Lagos )$I84M2010N41$27875
1$24$Tecnico En Prevencion De Riesgos  (  Universidad De Los Lagos )$I84M2010N42$27876
1$24$Tecnico En Prevencion De Riesgos  (  Universidad De Los Lagos )$I84M2010N43$27877
1$23$Profesor De Educacion General Basica, Licenciado En Educacion  (  Universidad De Los Lagos )$I84M2010N44$27878
1$20$Tecnico En Administracion De Empresas  (  Universidad De Los Lagos )$I84M2010N45$27879
1$20$Contador Auditor  (  Universidad De Los Lagos )$I84M2010N46$27880
1$20$Orientacion Familiar, Mencion Relaciones Humanas  (  Universidad De Los Lagos )$I84M2010N47$27881
1$20$Orientacion Familiar, Mencion Relaciones Humanas  (  Universidad De Los Lagos )$I84M2010N48$27882
1$21$Ingenieria Ejecucion En Alimentos  (  Universidad De Los Lagos )$I84M2010N49$27883
1$24$Ingenieria De Ejecucion En Medio Ambiente  (  Universidad De Los Lagos )$I84M2010N5$27884
1$20$Orientacion Familiar, Mencion Relaciones Humanas  (  Universidad De Los Lagos )$I84M2010N55$27885
1$22$Ingenieria Ejecucion En Informatica Y Multimedios  (  Universidad De Los Lagos )$I84M2010N6$27886
1$20$Ingenieria Ejecucion En Administracion De Empresas  (  Universidad De Los Lagos )$I84M2010N63$27887
1$23$Educacion Parvularia  (  Universidad De Los Lagos )$I84M2010N7$27888
1$21$Tecnico En Industria Alimentaria  (  Universidad De Los Lagos )$I84M2011N10$27889
1$22$Tecnico En Informatica  (  Universidad De Los Lagos )$I84M2011N11$27890
1$24$Tecnico En Prevencion De Riesgos  (  Universidad De Los Lagos )$I84M2011N12$27891
1$24$Tecnico En Prevencion De Riesgos  (  Universidad De Los Lagos )$I84M2011N13$27892
1$20$Orientacion Familiar, Mencion Relaciones Humanas  (  Universidad De Los Lagos )$I84M2011N2$27893
1$20$Tecnico En Administracion De Empresas  (  Universidad De Los Lagos )$I84M2011N23$27894
1$20$Planificacion Social  (  Universidad De Los Lagos )$I84M2011N24$27895
1$21$Tecnico En Construccion  (  Universidad De Los Lagos )$I84M2011N25$27896
1$20$Tecnico Judicial  (  Universidad De Los Lagos )$I84M2011N3$27897
1$20$Tecnico Judicial  (  Universidad De Los Lagos )$I84M2011N4$27898
1$20$Contador General  (  Universidad De Los Lagos )$I84M2011N5$27899
1$20$Tecnico En Administracion De Empresas  (  Universidad De Los Lagos )$I84M2011N6$27900
1$23$Tecnico En Educacion Parvularia  (  Universidad De Los Lagos )$I84M2011N7$27901
1$23$Tecnico En Educacion Parvularia  (  Universidad De Los Lagos )$I84M2011N8$27902
1$23$Tecnico En Educacion Parvularia  (  Universidad De Los Lagos )$I84M2011N9$27903
1$21$Ingenieria Ejecucion Industrial  (  Universidad De Los Lagos )$I84M2012N1$27904
1$20$Tecnico Judicial  (  Universidad De Los Lagos )$I84M2012N10$27905
1$19$Ingenieria En Acuicultura  (  Universidad De Los Lagos )$I84M2012N11$27906
1$20$Ingenieria Ejecucion En Administracion De Empresas Para Tecnicos  (  Universidad De Los Lagos )$I84M2012N12$27907
1$20$Ingenieria Ejecucion En Administracion, Mencion Adm.publica  (  Universidad De Los Lagos )$I84M2012N13$27908
1$20$Planificacion Social  (  Universidad De Los Lagos )$I84M2012N14$27909
1$20$Orientacion Familiar, Mencion Relaciones Humanas  (  Universidad De Los Lagos )$I84M2012N15$27910
1$20$Ingenieria Ejecucion En Administracion De Empresas Para Tecnicos  (  Universidad De Los Lagos )$I84M2012N16$27911
1$20$Ingenieria Ejecucion En Administracion, Mencion Adm.publica  (  Universidad De Los Lagos )$I84M2012N17$27912
1$20$Ingenieria Ejecucion En Administracion De Empresas  (  Universidad De Los Lagos )$I84M2012N18$27913
1$21$Ingenieria Ejecucion Industrial  (  Universidad De Los Lagos )$I84M2012N19$27914
1$20$Orientacion Familiar, Mencion Relaciones Humanas  (  Universidad De Los Lagos )$I84M2012N2$27915
1$20$Orientacion Familiar, Mencion Relaciones Humanas  (  Universidad De Los Lagos )$I84M2012N20$27916
1$22$Ingenieria Ejecucion En Informatica Para Tecnicos En Computacion  (  Universidad De Los Lagos )$I84M2012N21$27917
1$21$Ingenieria Ejecucion Industrial  (  Universidad De Los Lagos )$I84M2012N22$27918
1$24$Tecnico En Prevencion De Riesgos  (  Universidad De Los Lagos )$I84M2012N23$27919
1$20$Ingenieria Ejecucion En Administracion De Empresas  (  Universidad De Los Lagos )$I84M2012N24$27920
1$22$Tecnico En Informatica  (  Universidad De Los Lagos )$I84M2012N25$27921
1$24$Ingenieria Ejecucion En Prevencion De Riesgos  (  Universidad De Los Lagos )$I84M2012N26$27922
1$21$Ingenieria Ejecucion Industrial  (  Universidad De Los Lagos )$I84M2012N27$27923
1$22$Ingenieria Ejecucion En Informatica Para Tecnicos En Computacion  (  Universidad De Los Lagos )$I84M2012N28$27924
1$20$Contador Auditor  (  Universidad De Los Lagos )$I84M2012N29$27925
1$20$Ingenieria Ejecucion En Administracion De Empresas  (  Universidad De Los Lagos )$I84M2012N3$27926
1$23$Educacion Parvularia Intercultural  (  Universidad De Los Lagos )$I84M2012N30$27927
1$23$Tecnico En Educacion Parvularia  (  Universidad De Los Lagos )$I84M2012N31$27928
1$20$Ingenieria Ejecucion En Administracion De Empresas Para Tecnicos  (  Universidad De Los Lagos )$I84M2012N32$27929
1$20$Contador Auditor  (  Universidad De Los Lagos )$I84M2012N33$27930
1$24$Ingenieria Ejecucion En Prevencion De Riesgos  (  Universidad De Los Lagos )$I84M2012N4$27931
1$20$Contador General  (  Universidad De Los Lagos )$I84M2012N5$27932
1$20$Orientacion Familiar, Mencion Relaciones Humanas  (  Universidad De Los Lagos )$I84M2012N6$27933
1$20$Tecnico Judicial  (  Universidad De Los Lagos )$I84M2012N7$27934
1$20$Ingenieria Ejecucion En Administracion De Empresas  (  Universidad De Los Lagos )$I84M2012N8$27935
1$20$Tecnico Judicial  (  Universidad De Los Lagos )$I84M2012N9$27936
1$20$Tecnico Judicial Universitario  (  Universidad De Los Lagos )$I84M2014N1$27937
1$20$Tecnico Judicial Universitario  (  Universidad De Los Lagos )$I84M2016N1$27938
1$23$Tecnico Universitario En Educacion Intercultural  (  Universidad De Los Lagos )$I84M2016N2$27939
1$23$Tecnico Universitario En Educacion Intercultural  (  Universidad De Los Lagos )$I84M2017N1$27940
1$20$Tecnico Judicial Universitario  (  Universidad De Los Lagos )$I84M2017N2$27941
1$23$Pedagogia General Basica  (  Universidad De Los Lagos )$I84S10C107J2V1$27942
1$24$Ingenieria Ejecucion En Prevencion De Riesgos  (  Universidad De Los Lagos )$I84S10C210J1V1$27943
1$24$Ingenieria Ejecucion En Prevencion De Riesgos  (  Universidad De Los Lagos )$I84S10C210J2V1$27944
1$24$Tecnico En Prevencion De Riesgos  (  Universidad De Los Lagos )$I84S10C64J1V1$27945
1$24$Tecnico En Prevencion De Riesgos  (  Universidad De Los Lagos )$I84S10C64J2V1$27946
1$20$Contador Auditor  (  Universidad De Los Lagos )$I84S10C65J2V1$27947
1$23$Profesor De Educacion General Basica, Licenciado En Educacion  (  Universidad De Los Lagos )$I84S11C107J2V1$27948
1$22$Ingenieria Ejecucion En Informatica  (  Universidad De Los Lagos )$I84S11C203J2V1$27949
1$24$Tecnico En Prevencion De Riesgos  (  Universidad De Los Lagos )$I84S11C64J1V1$27950
1$24$Tecnico En Prevencion De Riesgos  (  Universidad De Los Lagos )$I84S11C64J2V1$27951
1$23$Tecnico En Educacion Parvularia  (  Universidad De Los Lagos )$I84S11C67J2V1$27952
1$20$Ingenieria Ejecucion En Administracion De Empresas  (  Universidad De Los Lagos )$I84S11C69J2V1$27953
1$22$Tecnico En Informatica  (  Universidad De Los Lagos )$I84S11C70J2V1$27954
1$20$Orientacion Familiar, Mencion Relaciones Humanas  (  Universidad De Los Lagos )$I84S11C72J2V1$27955
1$23$Profesor De Educacion General Basica, Licenciado En Educacion  (  Universidad De Los Lagos )$I84S14C107J2V1$27956
1$20$Ingenieria Ejecucion En Administracion De Empresas Para Tecnicos  (  Universidad De Los Lagos )$I84S14C200J2V1$27957
1$22$Ingenieria Ejecucion En Informatica  (  Universidad De Los Lagos )$I84S14C203J2V1$27958
1$24$Ingenieria Ejecucion En Prevencion De Riesgos  (  Universidad De Los Lagos )$I84S14C210J2V1$27959
1$20$Ingenieria Ejecucion En Administracion, Mencion Adm.publica  (  Universidad De Los Lagos )$I84S14C213J2V1$27960
1$23$Educacion Parvularia Para Tecnicos En Educ. Parvularia  (  Universidad De Los Lagos )$I84S14C251J2V1$27961
1$24$Tecnico En Prevencion De Riesgos  (  Universidad De Los Lagos )$I84S14C64J1V1$27962
1$24$Tecnico En Prevencion De Riesgos  (  Universidad De Los Lagos )$I84S14C64J2V1$27963
1$23$Tecnico En Educacion Parvularia  (  Universidad De Los Lagos )$I84S14C67J1V1$27964
1$23$Tecnico En Educacion Parvularia  (  Universidad De Los Lagos )$I84S14C67J2V1$27965
1$20$Tecnico En Administracion De Empresas  (  Universidad De Los Lagos )$I84S14C68J2V1$27966
1$20$Ingenieria Ejecucion En Administracion De Empresas  (  Universidad De Los Lagos )$I84S14C69J2V1$27967
1$22$Tecnico En Informatica  (  Universidad De Los Lagos )$I84S14C70J2V1$27968
1$20$Orientacion Familiar, Mencion Relaciones Humanas  (  Universidad De Los Lagos )$I84S14C72J2V1$27969
1$20$Tecnico Judicial  (  Universidad De Los Lagos )$I84S14C74J1V1$27970
1$20$Tecnico Judicial  (  Universidad De Los Lagos )$I84S14C74J2V1$27971
1$22$Ingenieria Ejecucion En Informatica Para Tecnicos En Computacion  (  Universidad De Los Lagos )$I84S14C75J2V1$27972
1$21$Ingenieria Ejecucion Industrial  (  Universidad De Los Lagos )$I84S14C76J2V1$27973
1$23$Pedagogia General Basica  (  Universidad De Los Lagos )$I84S15C107J2V1$27974
1$20$Ingenieria Ejecucion En Administracion De Empresas Para Tecnicos  (  Universidad De Los Lagos )$I84S15C200J2V1$27975
1$20$Contador General  (  Universidad De Los Lagos )$I84S15C209J1V1$27976
1$20$Contador General  (  Universidad De Los Lagos )$I84S15C209J2V1$27977
1$24$Ingenieria Ejecucion En Prevencion De Riesgos  (  Universidad De Los Lagos )$I84S15C210J2V1$27978
1$24$Tecnico En Prevencion De Riesgos  (  Universidad De Los Lagos )$I84S15C64J1V1$27979
1$24$Tecnico En Prevencion De Riesgos  (  Universidad De Los Lagos )$I84S15C64J2V1$27980
1$23$Tecnico En Educacion Parvularia  (  Universidad De Los Lagos )$I84S15C67J1V1$27981
1$20$Tecnico En Administracion De Empresas  (  Universidad De Los Lagos )$I84S15C68J2V1$27982
1$20$Ingenieria Ejecucion En Administracion De Empresas  (  Universidad De Los Lagos )$I84S15C69J2V1$27983
1$22$Tecnico En Informatica  (  Universidad De Los Lagos )$I84S15C70J1V1$27984
1$20$Orientacion Familiar, Mencion Relaciones Humanas  (  Universidad De Los Lagos )$I84S15C72J2V1$27985
1$20$Tecnico Judicial  (  Universidad De Los Lagos )$I84S15C74J1V1$27986
1$20$Tecnico Judicial  (  Universidad De Los Lagos )$I84S15C74J2V1$27987
1$21$Ingenieria Ejecucion Industrial  (  Universidad De Los Lagos )$I84S15C76J2V1$27988
1$20$Ingenieria Ejecucion En Administracion De Empresas Para Tecnicos  (  Universidad De Los Lagos )$I84S16C200J2V1$27989
1$22$Ingenieria Ejecucion En Informatica  (  Universidad De Los Lagos )$I84S16C203J2V1$27990
1$24$Ingenieria Ejecucion En Prevencion De Riesgos  (  Universidad De Los Lagos )$I84S16C210J2V1$27991
1$24$Tecnico En Prevencion De Riesgos  (  Universidad De Los Lagos )$I84S16C64J1V1$27992
1$24$Tecnico En Prevencion De Riesgos  (  Universidad De Los Lagos )$I84S16C64J2V1$27993
1$23$Tecnico En Educacion Parvularia  (  Universidad De Los Lagos )$I84S16C67J1V1$27994
1$23$Tecnico En Educacion Parvularia  (  Universidad De Los Lagos )$I84S16C67J2V1$27995
1$20$Ingenieria Ejecucion En Administracion De Empresas  (  Universidad De Los Lagos )$I84S16C69J2V1$27996
1$22$Tecnico En Informatica  (  Universidad De Los Lagos )$I84S16C70J1V1$27997
1$20$Orientacion Familiar, Mencion Relaciones Humanas  (  Universidad De Los Lagos )$I84S16C72J2V1$27998
1$20$Tecnico Judicial  (  Universidad De Los Lagos )$I84S16C74J1V1$27999
1$20$Planificacion Social  (  Universidad De Los Lagos )$I84S16C77J2V1$28000
1$23$Educacion Parvularia  (  Universidad De Los Lagos )$I84S17C15J2V1$28001
1$20$Ingenieria Ejecucion En Comercio Internacional  (  Universidad De Los Lagos )$I84S17C208J2V1$28002
1$24$Ingenieria Ejecucion En Prevencion De Riesgos  (  Universidad De Los Lagos )$I84S17C210J2V1$28003
1$20$Ingenieria Ejecucion En Administracion, Mencion Adm.publica  (  Universidad De Los Lagos )$I84S17C213J2V1$28004
1$24$Tecnico En Prevencion De Riesgos  (  Universidad De Los Lagos )$I84S17C64J1V1$28005
1$23$Tecnico En Educacion Parvularia  (  Universidad De Los Lagos )$I84S17C67J1V1$28006
1$20$Ingenieria Ejecucion En Administracion De Empresas  (  Universidad De Los Lagos )$I84S17C69J2V1$28007
1$22$Tecnico En Informatica  (  Universidad De Los Lagos )$I84S17C70J1V1$28008
1$20$Orientacion Familiar, Mencion Relaciones Humanas  (  Universidad De Los Lagos )$I84S17C72J2V1$28009
1$20$Tecnico Judicial  (  Universidad De Los Lagos )$I84S17C74J1V1$28010
1$20$Tecnico Judicial  (  Universidad De Los Lagos )$I84S17C74J2V1$28011
1$23$Profesor De Educacion General Basica, Licenciado En Educacion  (  Universidad De Los Lagos )$I84S18C107J2V1$28012
1$20$Ingenieria Comercial  (  Universidad De Los Lagos )$I84S18C19J2V1$28013
1$20$Ingenieria De Ejecucion De Empresas (Continuidad Para Tecnicos En Adm. De Empresas)  (  Universidad De Los Lagos )$I84S18C200J2V1$28014
1$22$Ingenieria Ejecucion En Informatica  (  Universidad De Los Lagos )$I84S18C203J2V1$28015
1$20$Tecnico En Comercio Exterior  (  Universidad De Los Lagos )$I84S18C207J1V1$28016
1$20$Tecnico En Comercio Exterior  (  Universidad De Los Lagos )$I84S18C207J2V1$28017
1$20$Ingenieria Ejecucion En Comercio Internacional  (  Universidad De Los Lagos )$I84S18C208J2V1$28018
1$24$Ingenieria Ejecucion En Prevencion De Riesgos (Continuidad Para Tecnicos En Prevencion De Riesgos)  (  Universidad De Los Lagos )$I84S18C210J2V1$28019
1$20$Ingenieria Ejecucion En Administracion, M/ Adm.publica  (  Universidad De Los Lagos )$I84S18C213J2V1$28020
1$18$Licenciatura En Trabajo Social  (  Universidad De Los Lagos )$I84S18C265J1V1$28021
1$20$Ingenieria En Administracion De Empresas  (  Universidad De Los Lagos )$I84S18C394J2V1$28022
1$20$Ingenieria En Administracion De Empresas (Continuidad Para Tecnicos De Nivel Superior)  (  Universidad De Los Lagos )$I84S18C395J2V1$28023
1$20$Ingenieria En Administracion Publica  (  Universidad De Los Lagos )$I84S18C396J2V1$28024
1$20$Ingenieria En Administracion Publica (Continuidad Para Tecnicos De Nivel Superior)  (  Universidad De Los Lagos )$I84S18C397J2V1$28025
1$22$Ingenieria En Informatica  (  Universidad De Los Lagos )$I84S18C399J2V1$28026
1$22$Ingenieria En Informatica (Continuidad Para Tecnicos De Nivel Superior)  (  Universidad De Los Lagos )$I84S18C400J2V1$28027
1$24$Ingenieria En Prevencion De Riesgos (Continuidad Para Tecnicos De Nivel Superior)  (  Universidad De Los Lagos )$I84S18C401J2V1$28028
1$21$Ingenieria Industrial  (  Universidad De Los Lagos )$I84S18C403J2V1$28029
1$24$Tecnico Universitario En Prevencion De Riesgos  (  Universidad De Los Lagos )$I84S18C64J1V1$28030
1$24$Tecnico En Prevencion De Riesgos  (  Universidad De Los Lagos )$I84S18C64J2V1$28031
1$20$Contador Auditor  (  Universidad De Los Lagos )$I84S18C65J2V1$28032
1$20$Contador General Universitario  (  Universidad De Los Lagos )$I84S18C66J2V1$28033
1$20$Tecnico En Administracion De Empresas  (  Universidad De Los Lagos )$I84S18C68J1V1$28034
1$20$Tecnico Universitario En Administracion De Empresas  (  Universidad De Los Lagos )$I84S18C68J2V1$28035
1$20$Ingenieria Ejecucion En Administracion De Empresas  (  Universidad De Los Lagos )$I84S18C69J2V1$28036
1$20$Ingenieria Ejecucion En Administracion De Empresas (Educ. A Distancia)  (  Universidad De Los Lagos )$I84S18C69J4V1$28037
1$22$Tecnico En Informatica  (  Universidad De Los Lagos )$I84S18C70J1V1$28038
1$22$Tecnico Universitario En Informatica  (  Universidad De Los Lagos )$I84S18C70J2V1$28039
1$20$Orientacion Familiar, Mencion Relaciones Humanas  (  Universidad De Los Lagos )$I84S18C72J2V1$28040
1$20$Tecnico Judicial  (  Universidad De Los Lagos )$I84S18C74J1V1$28041
1$20$Tecnico Judicial  (  Universidad De Los Lagos )$I84S18C74J2V1$28042
1$22$Ingenieria De Ejecucion En Informatica (Continuidad Para Tecnicos En Informatica)  (  Universidad De Los Lagos )$I84S18C75J2V1$28043
1$21$Ingenieria Ejecucion Industrial  (  Universidad De Los Lagos )$I84S18C76J2V1$28044
1$20$Planificacion Social  (  Universidad De Los Lagos )$I84S18C77J2V1$28045
1$23$Pedagogia General Basica  (  Universidad De Los Lagos )$I84S19C107J2V1$28046
1$20$Ingenieria Ejecucion En Administracion De Empresas Para Tecnicos  (  Universidad De Los Lagos )$I84S19C200J2V1$28047
1$24$Ingenieria De Ejecucion En Medio Ambiente  (  Universidad De Los Lagos )$I84S19C202J2V1$28048
1$24$Ingenieria Ejecucion En Prevencion De Riesgos  (  Universidad De Los Lagos )$I84S19C210J1V1$28049
1$20$Ingenieria Ejecucion En Administracion Municipal  (  Universidad De Los Lagos )$I84S19C214J2V1$28050
1$24$Tecnico En Prevencion De Riesgos  (  Universidad De Los Lagos )$I84S19C64J1V1$28051
